,Video,Views,Yesterday,Publication year
25,Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak | Jaani | Arvindr Khaira,710134892,162963,2021
26,Maluma - Sobrio (Official Video),705991361,360732,2021
27,"Kusu Kusu Song Ft Nora Fatehi | Satyameva Jayate 2 | John A, Divya K | Tanishk B, Zahrah Khan, Dev N",697722283,291271,2021
28,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,688888060,93441,2021
29,BAD BUNNY x ROSALÍA - LA NOCHE DE ANOCHE (Video Oficial),688619237,80912,2021
30,Ed Sheeran - Bad Habits [Official Video],687013149,145386,2021
31,BTS (방탄소년단) 'Permission to Dance' Official MV,681132305,117981,2021
32,"Tum Tum - Video Song | Enemy (Tamil) | Vishal,Arya | Anand Shankar | Vinod Kumar | Thaman S",671190039,265345,2021
33,"Thoda Thoda Pyaar | Sidharth Malhotra,Neha Sharma|Stebin Ben,Nilesh Ahuja,Kumaar|Zee Music Originals",664983101,109080,2021
34,Dil Galti Kar Baitha Hai | Meet Bros Ft. Jubin Nautiyal | Mouni Roy | Manoj M | Ashish P | Bhushan K,654430125,151821,2021
35,"Raataan Lambiyan - Lyric Video | Shershaah | Sidharth, Kiara | Tanishk B. | Jubin | Asees",653696911,435684,2021
36,"Aventura, Bad Bunny - Volví (Video Oficial)",640525017,124034,2021
37,"Elton John, Dua Lipa - Cold Heart (PNAU Remix) (Official Video)",629573044,296722,2021
38,"We Don't Talk About Bruno (From ""Encanto"")",624232447,71038,2021
39,Grupo Firme - Ya Superame - (Video Oficial),622039450,225899,2021
40,"Saiyaan Ji ► Yo Yo Honey Singh, Neha Kakkar|Nushrratt Bharuccha| Lil G, Hommie D| Mihir G|Bhushan K",616925700,83352,2021
41,MUSliM - Etnaset | Music Video - 2021 | مسلم - اتنسيت,615818747,159167,2021
42,Rauw Alejandro - 2/Catorce (Video Oficial),615561060,128898,2021
43,Lil Nas X - MONTERO (Call Me By Your Name) (Official Video),608216315,75013,2021
44,Sia - Unstoppable (Official Video - Live from the Nostalgic For The Present Tour),604427616,512967,2021
45,Olivia Rodrigo - drivers license (Official Video),589538580,99458,2021
46,Rauw Alejandro & Chencho Corleone - Desesperados (Video Oficial),581788836,286480,2021
47,Marc Seguí - Tiroteo Remix ft. Rauw Alejandro y Pol Granch (Videoclip Oficial),577811894,304998,2021
48,"Sebastián Yatra, Myke Towers - Pareja Del Año",567576647,153292,2021
49,Harrdy Sandhu - Bijlee Bijlee ft Palak Tiwari | Jaani | BPraak | Arvindr Khaira | Desi Melodies,562178527,63465,2021
50,"J.Balvin, Karol G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander - Poblado",557530475,219340,2021
51,Sebastián Yatra - Tacones Rojos (Official Video),551685995,194787,2021
52,"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh",547727572,102466,2021
53,Master - Vaathi Coming Video | Thalapathy Vijay | Anirudh Ravichander | Lokesh Kanagaraj,546329847,122354,2021
54,Olivia Rodrigo - deja vu (Official Video),536988191,295590,2021
55,"Bachpan Ka Pyaar (Official Video) Badshah, Sahdev Dirdo, Aastha Gill, Rico",523211997,21480,2021
56,Bella Poarch - Build a B*tch (Official Music Video),517730076,46765,2021
57,Olivia Rodrigo - good 4 u (Official Video),512388754,69943,2021
58,Matheus Fernandes e Dilsinho - Baby Me Atende (Clipe Oficial),512265417,60244,2021
59,"KAROL G, Anuel AA, J. Balvin - LOCATION (Official Video)",511862490,38554,2021
60,Tiësto & Karol G - Don't Be Shy (Official Music Video),508089631,133610,2021
61,"Chhor Denge: Parampara Tandon | Sachet-Parampara | Nora Fatehi, Ehan Bhat | Arvindr K, Bhushan Kumar",506114891,70389,2021
62,Terre Pyaar Mein (Official Video) | Surroor 2021 The Album | Himesh Reshammiya | Shivangi Verma,505364826,172566,2021
63,Doja Cat - Kiss Me More (Official Video) ft. SZA,503891088,117990,2021
64,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),501333989,177852,2021
65,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",500136590,63780,2021
66,"Ryan Castro, Feid - Monastery (Vídeo Oficial)",497466695,181614,2021
67,"Rusherking, Tiago PZK, KHEA, LIT Killah, Duki, Maria Becerra - ADEMAS DE MI REMIX (Official Video)",492593416,81207,2021
68,Ryan Castro - JORDAN 🏀 (Video Oficial),485677120,264543,2021
69,"TWICE ""The Feels"" M/V",483416437,95306,2021
70,BLESSD ❌ JUSTIN QUILES ❌ LENNY TAVAREZ | 💥 MEDALLO ( OFFICIAL VIDEO ),479428681,285575,2021
71,KAROL G - 200 Copas (Official Video),472136016,167296,2021
72,Israel & Rodolffo - Batom De Cereja (Aqui e Agora),469056783,36340,2021
73,Bullettu Bandi | Mohana Bhogaraju | Vinay Shanmukh | SK Baji | Laxman | Bluerabbit Entertainment,456652638,130383,2021
74,"Los Ángeles Azules, NICKI NICOLE - Otra Noche",454817996,205477,2021
75,Imagine Dragons x J.I.D - Enemy (from the series Arcane League of Legends),450561660,110100,2021
76,"Tiago PZK, LIT killah - Entre Nosotros (Video Oficial)",444130707,86558,2021
77,"A Cara do Crime ""NÓS INCOMODA""- MC Poze do Rodo | Bielzin | PL Quest | MC Cabelinho (prod. Neobeats)",443125986,202904,2021
78,PANI DI GAL: Maninder Buttar feat. Jasmin Bhasin | Asees Kaur | MixSingh | JUGNI,437472986,138754,2021
79,Farruko - Pepas (Audio),432313393,26760,2021
80,Adele - Easy On Me (Official Lyric Video),427789962,214234,2021
81,Billie Eilish - Happier Than Ever (Official Music Video),422005067,150625,2021
82,Justin Bieber - Ghost,418445693,288420,2021
83,KHASA AALA CHAHAR : LOOT LIYA (Official Video) | Sweta Chauhan | New Haryanvi Songs Haryanavi 2021,416998363,91549,2021
84,YOASOBI「怪物」Official Music Video　(YOASOBI - Monster),414307996,141345,2021
85,Henrique e Juliano - A MAIOR SAUDADE - DVD Manifesto Musical,414225543,94820,2021
86,"Stray Kids ""소리꾼(Thunderous)"" M/V",413407006,101771,2021
87,Pooh Shiesty - Back In Blood (feat. Lil Durk) [Official Music Video],412958389,111143,2021
88,"Jessica Darrow - Surface Pressure (From ""Encanto"")",412584736,90293,2021
89,"#Video | हमके दुल्हिन बनालS | #Ankush Raja, #Shilpi Raj | #Pallavi Giri | Bhojpuri Hit Song",410480098,173642,2021
90,Oliver Tree - Life Goes On [Music Video],408188267,149738,2021
91,Adele - Easy On Me (Official Video),406236174,100197,2021
92,Ranjha – Official Video | Shershaah | Sidharth–Kiara | B Praak | Jasleen Royal | Romy | Anvita Dutt,404984608,107632,2021
93,"Is Qadar | Tulsi Kumar, Darshan Raval | Sachet-Parampara | Sayeed Quadri | Arvindr K | Bhushan K",404964276,237744,2021
94,"Barsaat Ki Dhun Song | Rochak K Ft. Jubin N | Gurmeet C, Karishma S |Rashmi V | Ashish P | Bhushan K",403209595,144706,2021
95,Badshah - Jugnu (Official Video) | Nikhita Gandhi | Akanksha Sharma,402122149,70033,2021
96,"Becky G, El Alfa - FULANITO (Official Video)",399399674,96967,2021
97,Raí Saia Rodada - Tapão Na Raba (Clipe Oficial),393705460,46697,2021
98,Tesher x Jason Derulo - Jalebi Baby (Official Video),391429472,56928,2021
99,"Bedardi Se Pyaar Ka Song|Jubin N,Meet B,Manoj M|Gurmeet C,Sherine S,Kaashish V | Ashish P| Bhushan K",391231064,118512,2021
100,"NO ME CONOCEN (REMIX) - BANDIDO, DUKI, REI, TIAGO PZK (VIDEO OFICIAL)",390716973,102436,2021
101,ले लो पुदीना | #Pawan_Singh | Pudina Ae Haseena | Le Lo Pudina | Ft. Maahi | #New Bhojpuri Song,388299264,65335,2021
102,"Tip Tip Song: Sooryavanshi | Akshay Kumar, Katrina Kaif | Udit N, Alka Y, Tanishk | Rohit Shetty",386093543,255193,2021
103,Ed Sheeran - Shivers [Official Video],386000484,129617,2021
104,ROSÉ - 'On The Ground' M/V,381840117,32708,2021
105,Doja Cat - Need to Know (Official Video),379909384,96631,2021
106,Doja Cat - Streets (Official Video),377354028,140576,2021
107,Dua Lipa - Love Again (Official Music Video),376350137,131522,2021
108,GOAT (Full Video) Sidhu Moose Wala | Wazir Patar | Sukh Sanghera | Moosetape,374110287,322049,2021
109,#SarangaDariya Song ​ | Love story Songs | Naga Chaitanya | Sai Pallavi | Sekhar Kammula | Pawan Ch,373798664,6148,2021
110,Natti Natasha x Becky G - Ram Pam Pam | Live On The Tonight Show Starring Jimmy Fallon |,373148465,63602,2021
111,Lamis Kan - Mesaytara (Official Music Video)| لميس كان - مسيطرة #lamiskan #mesaytara #مسيطرة,372619631,150705,2021
112,Nio Garcia x J Balvin x Bad Bunny - AM Remix (Video Oficial),371948856,45306,2021
113,JAY-Z - Empire State Of Mind ft. Alicia Keys,368235633,287864,2021
114,[CHOREOGRAPHY] BTS (방탄소년단) 'Butter' Special Performance Video,368120709,82352,2021
115,Kodak Black - Super Gremlin [Official Music Video],366188116,118376,2021
116,"Wafa Na Raas Aayee Song Jubin Nautiyal Ft.Himansh K,Arushi N, Meet Bros|Rashmi V|Ashish P| Bhushan K",364864254,175134,2021
117,"DJ Boy “Coração Gelado 2” - MC's V7, Letto, Leozinho ZS, IG, Joaozinho VT, Davi e Kako (GR6 Explode)",362137191,78233,2021
118,"Lola Indigo, TINI, Belinda - La Niña de la Escuela (Video Oficial)",358893559,120332,2021
119,L-Gante || BZRP Music Sessions #38,356654987,33896,2021
120,João Gomes Cantor - SE FOR AMOR - João Gomes e Vitor Fernandes (DVD Ao Vivo em Fortaleza),356619586,89843,2021
121,"Justin Quiles, @ChimbalaHD @ZionLennox - Loco (Video Oficial)",352311232,184632,2021
122,"Doja Cat, The Weeknd - You Right (Official Video)",352012947,137973,2021
123,Crazy Frog - Tricky (Official Video),350878648,299857,2021
124,Gusttavo Lima - Bloqueado (Buteco In Boston),346663935,54581,2021
125,The Weeknd & Ariana Grande - Save Your Tears (Remix) (Official Video),341999009,74352,2021
126,BAD BUNNY - BOOKER T (Video Oficial),340558753,93773,2021
127,Maná & Alejandro Fernández - Mariposa Traicionera (Video Oficial),338743873,400185,2021
128,Easy On Me,338707834,167021,2021
129,"Nadiyon Paar (Let the Music Play) – Roohi | Janhvi | Sachin-Jigar | Rashmeet, Shamur, IP Singh",338629311,49719,2021
130,Marília Mendonça - Troca de Calçada,337546316,135335,2021
131,Imagine Dragons & JID - Enemy (from the series Arcane: League of Legends) | Official Music Video,329260977,72726,2021
132,#VIDEO | राजा जी खून कई दS #Shilpi Raj | #Raja Ji Khoon Kaida | @WorldwideRecordsBhojpuri,326159692,99563,2021
133,Coldplay X BTS - My Universe (Official Video),325715353,69432,2021
134,Saad Lamjarred & Zouhair Bahaoui - Lewjah Tani | 2021 | سعد لمجرد و زهير بهاوي - لوجه التاني,324887568,86358,2021
135,Sakhiyan2.0 | Akshay Kumar | Vaani Kapoor |BellBottom| Tanishk B | Babbu | Maninder Buttar| Zara K,323616633,74112,2021
136,ROSÉ - 'Gone' M/V,322774398,57583,2021
137,"O Antava Song (Telugu) | Pushpa | Allu Arjun, Samantha | DSP | Sukumar | Indravathi Chauhan",318162890,9052,2021
138,"Meri Zindagi Hai Tu (Song) Satyameva Jayate 2 | John A, Divya K | Rochak ft Jubin, Neeti | Manoj M",314700724,56691,2021
139,"Namariya Kamariya Me Khos Deb #SAMAR SINGH | #Shilpi Raj, #Akanksha Dubey @WorldwideRecordsBhojpuri",312399305,137530,2021
140,"TWICE ""Alcohol-Free"" M/V",311433323,52781,2021
141,Tierry - CABEÇA BRANCA ( DVD / O Pai das Crianças),311383317,34451,2021
142,Karim Mahmoud Abdelaziz Ft Mohamed Osama | الغزالة رايقة - كريم محمود عبد العزيز ومحمد أسامة,311012314,135620,2021
143,aespa 에스파 'Next Level' MV,310489785,45440,2021
144,Cardi B - Up [Official Music Video],310103144,53537,2021
145,Grupo Firme - Lenin Ramírez - En Tu Perra Vida (Video Oficial),307969542,130464,2021
146,Doja Cat - Woman (Official Video),307202449,96352,2021
147,Anuel AA - 23 Preguntas (Video Oficial),305147224,175162,2021
148,The Weeknd & Ariana Grande – Save Your Tears (Live on The 2021 iHeart Radio Music Awards),304355639,126257,2021
149,Diego & Victor Hugo - Desbloqueado (Ao Vivo),303832596,171171,2021
150,"Stephanie Beatriz, Olga Merediz, Encanto - Cast - The Family Madrigal (From ""Encanto"")",303221928,51483,2021
151,"TINI, L-Gante - Bar (Video Oficial)",303173162,45606,2021
152,Maiara e Maraisa & Marília Mendonça - Presepada,299000281,72354,2021
153,Aashiquii Kaa Gum (Studio Version) |Himesh Ke Dil Se The Album| Himesh Reshammiya |Salman Ali |,296182445,187016,2021
154,#VIDEO | #KHESARI LAL YADAV | Bas Kar Pagli - बस कर पगली | Ft. Megha Shah | Bhojpuri Song |SRK Music,295443839,89049,2021
155,ROSALÍA - LA FAMA (Official Video) ft. The Weeknd,295278484,115308,2021
156,Squid Game (acapella),292268737,10475,2021
157,Jugaste y Sufri - (Video Oficial) - Eslabon Armado ft. DannyLux - DEL Records 2021,291999717,111120,2021
158,Zé Felipe e MC Danny - Toma Toma Vapo Vapo (Videoclipe Oficial),289959242,40952,2021
159,DAKU | INDERPAL MOGA | CHANI NATTAN | NEW PUNJABI SONG | LATEST PUNJABI SONG 2022 |Daku Ik number da,289290255,82021,2021
160,Kurtuluş Kuş & Burak Bulut - Sevmedim Deme,289140560,48318,2021
161,Camilo - Ropa Cara (Official Video),288919047,12330,2021
162,Mann Bharryaa 2.0 – Official Video | Shershaah | Sidharth – Kiara | B Praak | Jaani,288466753,53552,2021
163,"KANTA LAGA - @TonyKakkar Yo Yo Honey Singh, Neha Kakkar | Anshul Garg | Hindi Song 2021",286054241,22566,2021
164,Main Jis Din Bhulaa Du: Rochak Kohli Jubin Nautiyal Tulsi Kumar Manoj Muntashir Himansh Kohli Sneha,283945232,35099,2021
165,حبيبتي افتحي شباكك انا جيت - حسن شاكوش و ياسمين رئيس Hassan Shakosh Ft Yasmin Raeis - Habibty,281445946,56523,2021
166,Rod Wave - Street Runner (Official Video),277497343,149898,2021
167,"Maiyya Mainu - Lyrical | Jersey | Shahid Kapoor, Mrunal Thakur| Sachet-Parampara| Shellee | Gowtam T",276369398,228329,2021
168,Feid - SI TÚ SUPIERAS (Official Video),276308582,131865,2021
169,ແພງອ້າຍ ( แพงอ้าย ) SOPHANA x Nutdao x Mild&Mint x แบกือ BiGYAI [OFFICIAL MV],276166471,58048,2021
170,Sting - Shape of My Heart (Official Music Video),274426473,157135,2021
171,"DANCE MERI RANI: Guru Randhawa Ft Nora Fatehi | Tanishk, Zahrah | Rashmi Virag, Bosco | Bhushan K",273631179,31870,2021
172,aespa 에스파 'Savage' MV,272834199,32856,2021
173,Lil Tjay - Calling My Phone (feat. 6LACK) [Official Video],271411955,103122,2021
174,"Carlos Vives, Ricky Martin - Canción Bonita (Official Video)",271281442,116106,2021
175,Zé Vaqueiro - Volta comigo bb (Video Oficial),270115960,27163,2021
176,"MC Don Juan, MC Davi e MC Pedrinho - Bipolar (GR6 Explode) DJ 900",269347823,14955,2021
177,Nadiyon Paar - Nadiyon Paar - Full Song | Roohi | Janhvi Kapoor | Sachin-Jigar | Shamur | Rashmeet K,267744805,127446,2021
178,Marília Mendonça & Maiara e Maraisa - Todo Mundo Menos Você,265630221,38127,2021
179,Ram Siya Ram (Full Song) Sachet Tandon | Poonam Thakkar | Shabbir Ahmed | Sidhika Sharma | T-Series,263041168,92452,2021
180,"Tainy, Bad Bunny, Julieta Venegas - Lo Siento BB:/ (Official)",262196694,54058,2021
181,ITZY “LOCO” M/V @ITZY,261736192,30481,2021
182,Snow Tha Product || BZRP Music Sessions #39,261609333,28823,2021
183,Gusttavo Lima - Ficha Limpa - Falando de Amor,261547097,15691,2021
184,"Poesia Acústica #11 - Nada Mudou - L7NNON, CHRIS, Ryan SP, Lourena, Xamã, Azzy, Mc Poze, Cynthia Luz",259951542,52265,2021
185,"Param Sundari - Full Song | Mimi | Kriti Sanon, Pankaj T | A.R. Rahman | Shreya | Amitabh",259735939,121061,2021
186,"ITZY ""마.피.아. In the morning"" M/V @ITZY",259715570,18026,2021
187,"Wisin, Jhay Cortez, Los Legendarios - ""Fiel"" (Official Video)",258033070,24296,2021
188,Henrique e Juliano - ARRANHÃO - DVD Manifesto Musical,256249833,58329,2021
189,Ryan Castro - Mujeriego 💋 (Vídeo Oficial),255774723,59886,2021
190,Amor Fugaz - (Video Oficial) - Los Del Limit - DEL Records 2021,254965240,245984,2021
191,Manike Mage Hithe මැණිකේ මගේ හිතේ - Official Cover - Yohani & Satheeshan,254386599,15375,2021
192,Zé Felipe e Os Barões Da Pisadinha - Senta Danada (Videoclipe Oficial),254318763,31098,2021
193,Sherine - Kollaha Ghayrana | Lyrics Video 2021 | شيرين - كلها غيرانة,252723693,68231,2021
194,"Najaa (Full Song) | Sooryavanshi | Akshay Kumar,Katrina Kaif,Rohit Shetty,Tanishk,Pav Dharia,Nikhita",251734311,56468,2021
195,Eladio Carrión || BZRP Music Sessions #40,250399587,53983,2021
196,Polo G - RAPSTAR (Official Video),250351180,63836,2021
197,@TonyKakkar - Tera Suit | Aly Goni & Jasmin Bhasin | Anshul Garg | Holi Song 2021,248789998,10656,2021
198,Calibre 50 - A La Antigüita,248408396,99525,2021
199,Santa RM - Mucho Para Mí (Ft. Franco Escamilla) [Video Oficial],248084476,132465,2021
200,IVE 아이브 'ELEVEN' MV,247301214,49721,2021
201,Balti - Ya Hasra (Official Music Video),246040913,94825,2021
202,Mehendi Wale Haath |Guru Randhawa Sanjana Sanghi |Sayeed Q Sachet-Parampara Arvindr |Bhushan Kumar,244525672,28517,2021
203,"Anuel AA, Myke Towers & Jhay Cortez - Súbelo (Video Oficial)",244397568,69915,2021
204,श्री हनुमान चालीसा Shree Hanuman Chalisa I GULSHAN KUMAR I HARIHARAN I Morning Hanuman Ji Ka Bhajan,243417479,137739,2021
205,Jorge & Mateus - Molhando o Volante (Clipe Oficial),242368390,85915,2021
206,"Nardo Wick - Who Want Smoke?? ft. Lil Durk, 21 Savage & G Herbo (Official Music Video)",241811532,48549,2021
207,Marshmello x Jonas Brothers - Leave Before You Love Me (Official Music Video),240605689,96406,2021
208,AJR - World's Smallest Violin (Official Video),239977120,99612,2021
209,"Fireboy DML, Ed Sheeran - Peru (Official Video)",239731011,76904,2021
210,PEDRO SAMPAIO - GALOPA (COREOGRAFIA OFICIAL),239222046,30207,2021
211,"Jug Jug Jeeve (Full Video) | Shiddat | Diana P, Mohit R | Sachet T Parampara T| Sachin - Jigar",239178163,79180,2021
212,"DJ Snake, Ozuna, Megan Thee Stallion, LISA of BLACKPINK - SG (Official Music Video)",238818251,37291,2021
213,MC Poze do Rodo ft. Filipe Ret - Me Sinto Abençoado (prod. Ajaxx),237623839,76430,2021
214,MC Poze do Rodo - Vida Louca (prod. Neobeats),235912994,49305,2021
215,"Saami Saami Full Song (Telugu) | Pushpa | Allu Arjun, Rashmika | DSP | Mounika Yadav | Sukumar",235384250,24952,2021
216,"Feid, KAROL G - FRIKI (Official Video)",234803561,132921,2021
217,#Video​ || #Khesari​ Lal Yadav | दुई रूपया | #Antra Singh | Dui Rupaiyan | Bhojpuri Holi Song 2021,234554276,4584,2021
218,¿Quién Te Crees? - Mc Davo Ft Calibre 50,234406437,90538,2021
219,"DJ Khaled - EVERY CHANCE I GET (Official Music Video) ft. Lil Baby, Lil Durk",233860928,58811,2021
220,BTS (방탄소년단) 'Film out' Official MV,233668494,21713,2021
221,Teto - M4 feat. Matuê,233202279,31194,2021
222,TIAGO PZK || BZRP Music Sessions #48,232111587,28317,2021
223,BANDA MS - LA CASITA (VIDEO OFICIAL),230962653,51253,2021
224,Wael Kfoury - El Bint El Awiye ( Music Video - 2021) وائل كفوري - البنت القوية,230009023,66037,2021
225,Sefo - Bilmem Mi? (prod.by Aerro),229612067,28934,2021
226,Ислам Итляшев - Кобра | Премьера клипа 2022,228927173,39137,2021
227,Daddy Yankee - Problema (Video Oficial),228717523,36771,2021
228,Sech - 911 (Video Oficial),227740292,108042,2021
229,"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",227606336,49729,2021
230,"Pushpa: Saami Saami - Lyrical (Telugu) | Allu Arjun, Rashmika Mandanna | Mounika Yadav | DSP|Sukumar",225774144,7930,2021
231,【Ado】踊,225432496,57283,2021
232,SƠN TÙNG M-TP | MUỘN RỒI MÀ SAO CÒN | OFFICIAL MUSIC VIDEO,223290216,62324,2021
233,MC Kevin O Chris - Tipo Gin - E Ela Tá Movimentando (Vídeo Oficial - DVD Todo Mundo Ama O Chris),221883388,28039,2021
234,"Ranjha - Ranjha - Lyric Video | Shershaah | Sidharth, Kiara | B Praak | Jasleen Royal | Anvita Dutt",221387123,83252,2021
235,Wizkid - Essence (Official Video) ft. Tems,221093620,113016,2021
236,Olivia Rodrigo - happier (Lyric Video),220415515,110455,2021
237,Mora x Jhay Cortez - 512 (Video Oficial),218043222,82847,2021
238,Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion (Official Music Video),217626470,72252,2021
239,"#SaamiSaami (Tamil) Lyrical | Pushpa Songs | Allu Arjun, Rashmika | DSP | Senthiganesh | Sukumar",216731215,17526,2021
240,GLORIA GROOVE - A QUEDA (CLIPE OFICIAL),216269810,32709,2021
241,"Seeti Maar | Radhe - Your Most Wanted Bhai | Salman Khan, Disha Patani|Kamaal K, Iulia V|DSP|Shabbir",216131443,9561,2021
242,Nio Garcia - AM (Video Oficial),215853627,40084,2021
243,BLESSD ❌JAVIIELO ❌ NEUTRO SHORTY ❌ BIG SOTO | 🔥2 PROBLEMAS 🔥( REMIX ),215396310,93998,2021
244,Luan Santana - MORENA (Clipe Oficial),215233508,57150,2021
245,"Não Pode Se Apaixonar - Xand Avião, Mc Danny, Dj Ivis",214582246,86667,2021
246,Måneskin - Beggin' (Lyrics/Testo),213480501,210831,2021
247,"Camilo, Evaluna Montaner - Índigo (Official Video)",212570696,43600,2021
248,"Atrangi Re: Chaka Chak Full Video |@ARRahman| Akshay K, Sara A K, Dhanush, Shreya G, Bhushan K",212023595,56533,2021
249,Miley Cyrus - Angels Like You (Official Video),210986200,79230,2021
250,"El Alfa ""El Jefe"" x CJ x El Cherry Scom - La Mamá de la Mamá (Video Oficial) #SagitarioTheAlbum",210704516,89353,2021
251,Måneskin - ZITTI E BUONI (Official Video – Sanremo & EUROVISION 2021 Winners),210431985,58865,2021
252,"Panghat – Roohi | Rajkummar – Janhvi - Varun | Sachin- Jigar, Amitabh B | Asees Kaur",209543078,11634,2021
253,"Arcángel, Miky Woodz, Jay Wheeler - Si Te Veo (Video Oficial)",209519844,47191,2021
254,Trueno - FEEL ME?? (Video Oficial),208903498,87254,2021
255,Raanjhana Ve: Antara Mitra | Soham Naik | Uddipan | Sonu | Latest Hindi Love Songs | New Song 2022,207848817,233061,2021
256,"La Konga, Nahuel Pennisi - UNIVERSO PARALELO (Estadio Luna Park)",206975178,44747,2021
257,Rồi Tới Luôn - Nal (MV Audio Lyric Official ),206658515,18543,2021
258,DIL KO KARRAR AAYA Reprise - Neha Kakkar | Rajat Nagpal | Rana | Anshul Garg | Hindi Song 2021,205721462,51393,2021
259,บ้านพี่สกลหนาวเเล้ว - MAN'R x BEARING ft ท้าวคำสิงห์ x ขยะหน้าต้นไม้ (​ Official MV ),202492598,9387,2021
260,#VIDEO | गोदनवा | #Shilpi Raj का एक और नया धमाका |#Godanwa | @WorldwideRecordsBhojpuri,201975558,55576,2021
261,Grupo Firme - Grupo Recluta - Hablando Claro (Video Oficial),201711627,81754,2021
262,Imagine Dragons - Wrecked (Official Music Video),201655923,96572,2021
263,Maná & Joy - Eres Mi Religión (Video Oficial),201389142,150387,2021
264,Morgan Wallen - Wasted On You (The Dangerous Sessions),200344713,68597,2021
265,"HIT DO ANO - O Peso da Luta (GR6 Explode) Perera DJ, DJ Pedro, Djay W, DJ Murillo e LTnoBeat",199528116,46511,2021
266,Marília Mendonça & Maiara e Maraisa - Esqueça-me Se For Capaz,199521157,20484,2021
267,Semicenk - Düşer Aklıma,199023876,193755,2021
268,Pardesi Pardesi | Udit Narayan | Alka Yagnik | Sapna Awasthi | Aamir Khan | Evergreen Sad Love Song,198681778,260366,2021
269,"Sofia Reyes, Becky G - Mal de Amores (Official Music Video)",198590004,53102,2021
270,Kutty Pattas Music Video | Ashwin | Reba John | Venki | Santhosh Dhayanidhi | Sandy,198465508,14322,2021
271,優里『ドライフラワー』Official Music Video -ディレクターズカットver.-,198447254,61375,2021
272,Rahma Riad - Al Kawkab [Official Lyric Video] (2021) / رحمة رياض - الكوكب,197330405,27415,2021
273,Naps - La kiffance (Clip Officiel),196295459,40992,2021
274,#VIDEO | #KHESARI LAL YADAV | Dhokhebaaz Ho Gaya | Chandani Singh | धोखेबाज हो गया | SRK Music Song,195826304,125260,2021
275,Burak Bulut & Kurtuluş Kuş - Nabız,195616457,20302,2021
276,Tiësto & Ava Max - The Motto (Official Music Video),194932983,47601,2021
277,Lud Session #2 feat. Gloria Groove (Live),194392958,62398,2021
278,【Ado】ギラギラ,194025189,68817,2021
279,Adele - Easy On Me (Live at the NRJ Awards 2021),193894757,44865,2021
280,Ava Max - My Head & My Heart [Official Music Video],193871177,47562,2021
